4802:118258,98829,84056,73651,59543,19803,10480,122826,122666,121331
4816:100304,93448,93040,87717,86754,83112,80236,74687,67797,66874
4831:119085,105746,104546,86417,76176,65650,61762,34328,123320,122420
4834:121258,116027,102347,98357,93200,88244,87636,78398,75509,75086
4852:123306,122323,122064,122009,121609,121601,121430,121320,121277,120884
4863:119367,116419,113264,93284,92106,89782,84660,82971,74396,73720
4870:121561,105979,61551,29054,121967,121339,121331,120317,119173,118400
4875:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
4889:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
4894:123185,122558,120107,112228,96976,95671,80717,71472,59359,48917
4898:17,302,654,76,616,58,8,866,84,29
4910:123083,121619,121360,121272,119644,118716,118533,117559,114867,108505
4919:104028,85669,121331,119173,118400,116663,116340,114781,113827,113320
4926:122920,121331,119173,118400,116663,116340,114781,113827,113320,112525
4934:37986,121688,119573,118343,115469,113704,113462,112435,109971,109118
4935:122982,86343,54302,12783,122708,122477,122338,122210,121868,121702
4944:98175,78010,75932,40202,33050,18732,113789,95604,90265,84489
4946:123220,120413,118716,117559,114867,110178,107566,106401,103607,100643
4949:123126,122598,122264,120972,120196,119535,119320,118493,118273,117983
4951:119558,116169,111387,107601,85181,66709,32427,122456,122010,120671
4956:121331,119173,118716,118400,117559,116814,116663,116340,114867,114781
4961:98179,58996,33957,123260,122961,119689,118864,118760,118180,116835
4984:4826,11108,2665,25826,1318,244,205,2512,2618,236
4986:118038,116653,109853,109039,91447,77924,74930,71109,55681,51950
4991:17,302,654,76,616,58,8,866,84,29
4992:114299,85678,59661,28213,15087,104028,94566,85669,79869,51909
4998:78511,61487,45205,3069,122438,113655,113462,112936,111940,110038
5001:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
5002:122004,121461,121255,118517,116890,116801,116795,116362,114895,114809
5006:104028,85669,121692,120592,119997,118810,118604,117786,117592,117046
5007:113462,105348,80399,63472,45271,121236,88433,81916,90894,90173
5011:117347,115725,120169,103788,64463,53713,31453,19551,18170,3548
5015:123330,123319,123310,123287,123262,123220,123185,123134,123124,123115
5018:110038,56948,17532,12807,120561,111281,101900,99881,73563,66388
5031:115458,114617,114299,112249,109495,103226,102670,99666,96525,95380
5039:121985,120392,118222,114579,113714,110143,107845,107574,105385,104634
5040:103607,5333,107577,76361,113462,105348,85739,80399,72631,70916
5047:118706,116814,109423,75436,69854,61599,48436,39082,36381,24614
5048:120658,116008,112249,108604,106688,103674,102993,101907,100855,97674
5079:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5086:96830,82108,48577,29028,7570,123260,122961,119689,118864,116835
5088:114299,85678,59661,29170,28213,15087,14302,122942,122154,120332
5089:123289,123265,123131,123079,123001,122985,122957,122920,122857,122799
5090:121610,117859,99952,91608,59017,57521,41570,33941,123292,123260
5097:123263,123229,122039,116921,116528,115353,109281,104962,100778,98694
5107:123049,113550,110326,106192,105708,97560,85200,27478,26143,10461
5108:123340,123339,123260,123185,123134,123100,123089,123049,123004,122961
5119:121331,119173,118400,116663,116437,116340,114781,113827,113320,112525
5120:121945,120849,112191,111367,108862,108106,105228,96263,94552,93785
5129:118525,110552,107461,99502,97487,94567,93627,93044,87243,81802
5147:109748,105424,98026,94226,80604,75844,75645,69136,65572,59863
5148:17,302,654,76,616,58,8,866,84,29
5176:117791,116244,114299,107056,98349,96865,96125,91148,89130,85678
5180:123303,123260,123071,122961,122868,122622,122529,122327,121719,121425
5188:122106,121873,121331,120723,119173,118400,116663,116340,114781,114292
5202:17,302,654,76,616,58,8,866,84,29
5207:122708,108621,94313,49302,24999,58113,105986,105497,102450,94411
5208:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5214:120818,60667,65377,49469,25976,123343,123320,123260,123252,123185
5217:122920,118716,117559,114867,112325,105267,104161,100690,99689,97769
5247:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5271:120510,100607,99356,92036,89138,85703,64967,58549,53373,47187
5276:86183,77526,72879,72475,58966,44516,73638,47134,37455,20963
5279:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5288:121392,111111,84058,53382,123338,123220,119957,119535,114698,114299
5294:123144,119158,118305,117340,110264,106121,104878,104732,103778,98189
5299:122920,105267,104161,79032,23660,104028,85669,121331,119173,118400
5300:68502,44923,100333,121331,119173,118400,116663,116340,114781,113827
5306:118038,116653,115458,114617,109853,109495,109039,108646,103226,102670
5307:17,302,654,76,616,58,8,866,84,29
5309:31269,97158,58438,10681,121725,79463,61628,9755,8054,115354
5323:122753,118631,118250,116711,115778,114937,110070,109592,108657,107392
5325:105630,103379,101403,100151,99343,97476,96445,94537,83235,82011
5329:122004,116890,108395,100482,75951,75234,69395,62845,57773,42944
5335:123315,123262,123220,123207,123193,123184,123170,123156,123144,123122
5358:122984,122450,122418,122338,122301,121692,120592,120446,119997,119825
5361:92031,87303,12860,2065,108646,61781,121331,119173,118400,116663
5364:94612,74198,18380,18327,67430,34127,17721,88091,74986,120948
5378:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5385:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
5387:114299,85678,59661,28213,15087,115458,114617,109495,103226,102670
5397:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5398:123340,123079,123017,122984,122822,122784,122631,122537,122503,122356
5403:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5425:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5433:123320,123126,122920,122598,122556,122316,121042,120972,119478,119085
5434:123320,122761,122209,122145,120773,120697,120255,120143,120040,119713
5435:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5436:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5438:122913,119827,118779,116083,112952,112321,110132,108980,108650,104291
5449:114065,109968,108941,108494,103909,102412,76872,74462,49032,47829
5455:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5456:121331,119535,119173,118400,116663,116340,114993,114781,114698,113827
5458:120162,106563,62471,61197,31232,21130,14138,123144,122338,122106
5462:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
5472:103447,93635,88651,51477,43154,34979,10563,116279,113474,105198
5474:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5477:120430,117501,116695,112244,57338,28063,120028,119051,118861,118285
5478:122338,121904,120536,120446,120413,119825,119258,119085,117339,114131
5479:122338,120446,119825,117844,117339,114574,114131,113462,111848,106148
5480:114299,104028,85678,85669,59661,28213,15087,118706,121331,119173
5499:109677,105198,100933,99798,89253,69120,58992,41553,29416,103447
5500:119978,112645,111688,99656,90787,90243,84530,79221,54464,52778
5502:123231,123204,123131,122985,122749,122002,121903,121634,121505,121034
5512:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5527:121042,20798,123126,122598,122241,121331,120972,120639,119173,118973
5529:17,302,654,76,616,58,8,866,84,29
5530:113462,105348,80399,63472,45271,121331,120561,119173,118400,116663
5535:123320,122799,122145,120773,120255,118716,117559,116253,116144,114867
5536:122872,122731,121962,121423,120960,120442,119085,119036,118927,117853
5542:121692,121331,120592,119997,119173,118810,118400,117786,117046,116671
5551:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5562:114299,85678,67315,59661,28213,15087,87456,87155,71092,68065
5580:114299,85678,59661,28213,15087,111848,99384,86611,25637,115458
5584:121784,120276,119834,119001,118518,115556,115359,114727,114297,112465
5601:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5611:120561,111281,101900,99881,73563,66388,60433,58138,55346,46825
5632:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5640:123338,123043,122717,122154,121964,121516,120807,117682,117153,116849
5644:123306,123091,122925,122914,122888,122646,122347,122346,122323,122309
5645:123185,122558,120107,120083,112228,96976,95938,95671,85611,80717
5656:114299,110038,85678,59661,56948,28213,17532,15087,12807,121331
5666:123340,122631,122295,118750,117775,104970,104370,103764,103600,99678
5683:121236,108706,98972,96039,88433,87526,81916,74225,74050,73544
5691:17,302,654,76,616,58,8,866,84,29
5696:123185,122558,121258,120107,119535,116027,114698,112229,112228,112044
5702:114299,85678,59661,28213,15087,104028,85669,118784,117002,104165
5707:119573,118343,113704,113462,109118,105348,103071,90894,90173,85005
5717:121219,110550,75707,65331,62299,33726,41972,93943,26535,121981
5718:112936,107466,106309,90510,78119,66018,45226,23634,121075,121045
5721:123260,123220,123122,123051,122961,122789,122544,122455,122401,122338
5722:114299,85678,59661,28213,15087,115689,109801,107530,93414,85400
5741:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5765:120561,111281,101900,99881,73563,66388,60433,58138,55346,46825
5766:115273,102622,101910,90360,77390,74238,60771,32455,26220,2613
5780:113462,105348,80399,63472,45271,121331,119173,118400,116663,116340
5784:120561,116437,111281,110038,101900,100333,99881,86805,73563,66388
5788:74483,47847,3591,41373,18709,28577,1730,719
5798:121331,119173,118400,116663,116340,114781,113827,113320,112525,109748
5803:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5817:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5822:119295,119279,107849,102972,102790,97853,89728,87564,87515,85608
5834:122789,120561,118603,113953,113462,113447,111281,109587,107043,106432
5858:118525,110552,107461,99502,97487,80157,59307,52216,46918,39764
5863:115100,113815,92337,92273,82651,68064,62050,56497,53391,40397
5864:121331,119173,118400,116663,116340,114781,114299,113827,113320,112525
5865:113372,102446,61623,51887,18883,17555,120460,114018,90360,78918
5866:122784,122106,121873,120723,120585,118716,118208,117650,117559,115938
5876:120705,106126,105724,105480,95416,91871,89867,82327,78466,72943
5884:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
5890:118803,116244,115458,114965,114617,114299,109495,108488,107577,107056
5891:17,302,654,76,616,58,8,866,84,29
5892:17,302,654,76,616,58,8,866,84,29
5894:105417,102241,93530,92503,75691,50723,123260,122961,121630,121459
5896:119275,118550,78685,65127,43442,14817,77711,51253,6779,69499
5904:105454,98932,95617,93649,92712,91431,78504,66718,35989,35798
5905:123343,123338,123319,123315,123310,123281,123264,123262,123260,123213
5922:121561,119832,119535,117992,116498,115407,114698,114299,112249,111692
5923:121331,120561,119173,118400,116663,116340,114781,113827,113320,112525
5943:122310,121286,120251,117190,115976,115124,115106,112936,109117,107720
5947:123319,121824,121742,120539,116543,108822,100923,100395,96412,84592
5956:114299,104028,85678,85669,59661,28213,15087,110038,56948,17532
5964:114299,85678,59661,28213,15087,115658,112926,98379,98205,98025
5978:113372,112686,105339,103491,102446,98585,95292,95261,79605,78045
5990:113602,92993,90046,81152,77431,56021,28974,14732,109818,88829
5994:64804,63574,19135,15777
6001:15007,118525,110552,107461,99502,97487,80157,59307,52216,46918
6002:113759,111144,107175,90171,89289,86286,82202,81414,72458,54289
6013:122310,121587,120196,119320,117807,117780,117490,114350,106702,106529
6018:115458,114617,111848,109495,103226,102670,99666,99384,96525,95380
6020:115093,58849,54757,47867,18168,20573,78440,23230,18975,8576
6027:88693,76461,66661,27562,75427,121634,119722,112007,108008,106674
6031:80208,49173,43032,14642,12407,121369,119211,118217,115482,115080
6062:118260,116253,115658,112926,107534,107100,104522,102054,98379,98205
6067:121331,119173,118400,118038,116663,116653,116340,114781,113827,113320
6073:114325,114299,111966,100987,96259,85678,59661,28213,15087,87155
6076:119134,9251,122920,118716,117559,115658,114867,114299,112926,105267
6078:122004,116890,108395,100482,75951,75234,69395,62845,57773,42944
6083:116526,98871,85614,76489,39365,68608,121258,120667,119051,118716
6093:5151,121331,119173,118400,116663,116340,114781,113827,113320,112936
6109:123220,121121,120343,119535,118723,114698,114299,112966,112825,110689
6110:122829,122488,122149,122106,122098,121985,121873,121828,121661,121630
6118:113462,105348,80399,63472,45271,98623,96923,94880,76643,75261
6128:122458,122336,121967,121339,121331,120671,120317,119241,119173,118960
6135:121035,120699,118226,117319,117175,110266,102385,95397,95368,88386
6137:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6139:102632,88631,29561,123262,122920,122761,122056,121990,121692,121443
6140:121505,100101,89225,72317,58706,58449,55786,50628,29527,122807
6145:94897,39958,13186,113497,33218,18792,110008,102071,99287,91557
6146:17,302,654,76,616,58,8,866,84,29
6155:113462,105348,80399,63472,45271,87564,87515,77219,52409,37410
6161:114299,85678,59661,28213,15087,44660,25978,25499,121947,121905
6162:120561,116437,111281,101900,99881,86805,73563,66388,60433,58138
6164:116279,113474,93502,88208,81629,48300,121828,117391,115456,114325
6179:121936,120761,120733,117560,113211,108725,106977,106098,104714,104189
6186:67315,114299,85678,59661,28213,15087,118767,117665,105050,104028
6192:123260,122961,119689,118864,116835,111781,110010,109111,108624,99396
6202:113462,105348,80399,63472,45271,15579,90894,90173,51907,77744
6205:120143,119713,118498,117084,114447,112249,108373,107570,107326,106472
6207:122920,122571,119535,118784,117610,117530,117002,116891,116137,115697
6210:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6219:99761,90229,10164,123071,121719,119772,117506,115920,115907,115068
6228:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
6270:121692,121331,120592,119997,119173,118810,118400,117786,117046,116671
6271:121286,115124,115106,107720,104028,85669,70152,70019,65413,47218
6274:17,302,654,76,616,58,8,866,84,29
6283:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6290:122695,97892,95619,91808,88626,86760,84729,67217,66093,44369
6292:106173,94702,94485,72746,61034,58873,30918,28230,6648,975
6298:113462,105348,80399,63472,45271,97669,82710,80045,55444,52878
6301:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6312:17,302,654,76,616,58,8,866,84,29
6331:105198,100933,99798,89253,69120,41553,29416,81370,73310,68543
6336:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6338:118038,116653,109853,109039,91447,77924,74930,71109,55681,51950
6345:113462,105348,80399,63472,45271,100333,121331,119173,118400,116663
6351:122209,122154,121821,121753,120997,118849,116311,114481,112515,111810
6357:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
6371:120561,111281,101900,99881,73563,66388,60433,58138,55346,46825
6391:17,302,654,76,616,58,8,866,84,29
6392:123260,122961,119689,118864,116835,111781,110010,109111,108624,99396
6395:44439,1497,123071,121719,121651,119772,117506,115068,114309,113231
6404:118525,110552,107461,99502,97487,80157,59307,52216,46918,39764
6407:81370,73310,68543,56257,23407,122095,118038,116653,116551,112615
6413:106091,97139,83088,75472,70808,40192,21685,93148,56701,122826
6420:109028,104094,62934,20532,15007,122430,122154,121057,118525,117992
6450:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6457:114321,77984,44315,111731,108055,102509,88852,75636,71578,70710
6469:118038,116653,109853,109039,91447,77924,74930,71109,55681,51950
6475:85739,72631,70916,68176,56669,114299,100333,85678,59661,28213
6520:37986,105198,100933,99798,89253,69120,41553,29416,78884,123260
6536:121688,115469,112435,109971,102094,100689,100064,97772,93917,89594
6543:122920,105267,104161,79032,67315,23660,121331,119173,118400,116663
6555:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6565:116864,115881,112787,108223,80053,78244,77656,72266,71504,66469
6568:84997,57384,123071,122469,121719,121192,120766,120667,120040,119772
6569:17,302,654,76,616,58,8,866,84,29
6587:122290,96592,94111,85890,76744,57058,54345,26412,19454,12372
6593:122920,114299,105267,104161,85678,79032,59661,28213,23660,15087
6594:123260,123225,122961,121688,121534,121331,120662,120548,119689,119554
6597:116814,109423,85739,75436,72631,70916,68176,56669,48436,39082
6600:123339,123320,123260,122964,122963,122961,122761,122717,122583,122418
6601:76519,22181,75469,47744,39707,122789,122241,122210,122046,121830
6602:111418,103717,97278,94576,92165,65559,35715,21063,10500,30436
6603:119478,113974,111554,107161,106288,99389,99188,94611,86707,86615
6641:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6642:123319,121742,120539,100395,96412,81112,71177,61524,49811,41546
6655:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
6658:122458,122336,119241,118960,117921,113392,112462,111456,111287,110715
6671:122010,117564,111112,106737,89832,86231,65887,39897,27122,12936
6676:103607,67315,5333,121331,119173,118400,116663,116340,114781,113827
6682:20028,121967,121339,120317,117791,114844,114299,112936,112159,110661
6694:121221,97047,88297,86488,86448,84537,65038,55305,50506,39875
6698:17,302,654,76,616,58,8,866,84,29
6723:118525,110552,107461,99502,97487,80157,59307,52216,46918,39764
6724:99175,123260,123126,122961,122960,122799,122598,122428,122268,122209
6725:110038,56948,17532,12807,121561,120561,119784,117013,116244,115578
6728:104028,85669,114299,85678,59661,28213,15087,121331,119173,118400
6735:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6736:123340,122631,122295,118750,117775,104970,104370,103764,103600,100333
6737:110038,107191,104522,100303,84936,84147,76774,73792,69416,69161
6749:118525,110552,107461,99502,97487,80157,59307,52216,46918,39764
6755:114299,85678,59661,28213,15087,122984,122913,122799,122454,121553
6773:108055,88852,75636,71578,70710,40240,35978,29476,17005,3875
6792:123204,122528,122315,121558,120950,120557,117245,115697,114885,114299
6793:111848,99384,86611,25637,20028,121331,119173,118400,118038,116663
6843:114390,114299,85678,75204,59661,38125,28213,15087,115100,113815
6851:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
6881:47043,122091,121105,120429,119889,119733,119092,117755,117405,117338
6883:113462,105348,80399,63472,45271,109748,105424,98026,94226,80604
6886:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6889:102372,98089,43882,22675,113759,111144,107175,90171,89289,86286
6894:112582,6922,5152
6895:101945,83724,83231,79374,74629,3761,28735,120143,119713,118498
6898:114299,85678,59661,28213,15087,108941,108494,103909,96830,82108
6903:121688,121331,119173,118400,116663,116340,115469,114960,114781,113880
6932:121443,121331,121283,120561,119173,118400,118192,117153,116663,116433
6933:121688,115469,112435,109971,100689,100064,97772,93917,89594,81158
6935:114998,113270,111979,104512,97616,60549,52826,40281,39786,36213
6939:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
6948:102171,56195,100224,74415,64933,64230,40887,31819,14610,6302
6950:17,302,654,76,616,58,8,866,84,29
6958:113365,957,16676,2528,4326,70,650,866,8,302
6960:115407,108941,108494,107570,103909,77039,72365,47829,27445,20795
6966:123306,122323,122064,122009,121609,121601,121430,121320,121277,120884
6977:79831,73688,118811,117865,101040,83145,47726,61626,72383,111963
6982:107214,79024,71117,62650,23465,123203,122986,121948,121327,117759
6983:17,302,654,76,616,58,8,866,84,29
6984:116994,116731,114394,108856,104089,103844,93130,91774,90023,73267
6992:121985,19794,5840,52335,121977,121797,117548,117503,117481,113462
7005:121692,120592,119997,118810,118038,117786,117046,116671,116653,115048
7019:113462,105348,80399,63472,45271,121331,119173,118400,116663,116340
7027:17,302,654,76,616,58,8,866,84,29
7034:113462,105348,80399,63472,45271,104522,29892,114299,85678,59661
7035:114299,85678,59661,28213,15087,120597,118473,112422,89405,78068
7036:123320,123315,123220,123144,122784,122591,122241,122182,122052,121967
7044:100180,67590,44941,123083,121360,121272,119644,119610,118533,108505
7053:121236,88433,81916,122338,120446,119825,117339,114131,92714,69177
7059:109940,93033,58298,6256,25073,123237,123007,122717,122307,122152
7069:17,302,654,76,616,58,8,866,84,29
7077:77790,64725,32107,31168,62125,43857,58530
7096:17,302,654,76,616,58,8,866,84,29
7112:120102,107052,81729,71443,75057,114316,110821,107310,103280,102248
7116:118861,118285,112482,112275,107315,102666,102319,101071,91168,89943
7118:122920,114299,105267,104161,104028,99175,85678,85669,79032,59661
7133:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7137:8563,70580,52245,39684,26165,7082,122538,121169,84850,34038
7140:122843,120143,119713,118498,117084,116493,115458,114617,114447,111940
7159:121331,119173,118400,118038,116663,116653,116551,116340,114781,113827
7173:36070,115689,109801,107530,93414,85400,74005,69574,65325,57374
7178:120779,107021,63619,62842,31647,33580,121962,111517,94623,66235
7183:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
7184:17,302,654,76,616,58,8,866,84,29
7188:17,302,654,76,616,58,8,866,84,29
7192:114299,85678,59661,28213,15087,120561,111281,101900,99881,73563
7196:17,302,654,76,616,58,8,866,84,29
7203:121904,110156,94724,88227,59613,47933,20281,8239,2794,68771
7214:123185,122558,120107,112228,96976,95671,80717,71472,59359,48917
7224:113462,105348,80399,63472,45271,121331,119173,118400,116663,116340
7225:105578,21514,18087,82752,66575,63391,52049,557
7230:17,302,654,76,616,58,8,866,84,29
7232:121556,121405,120767,116786,109652,101945,83724,83231,79374,78511
7239:123338,123326,123319,123309,123287,123250,123207,123204,123148,123134
7242:121414,120262,118638,117539,115863,110617,109328,107101,105025,102618
7254:122516,113255,103841,103073,94421,58624,54949,34208,100802,94872
7268:120561,118706,114299,111281,103513,101900,99881,85678,73563,66388
7291:120603,114506,111391,105183,97017,94992,93623,91181,63595,55035
7294:112249,58000,26263,3245,121331,119173,118400,116663,116340,114781
7299:121505,100101,89225,72317,58706,58449,55786,50628,29527,121331
7303:83785,121398,74118,27309,21679,20186,122158,104811,104710,104461
7326:113462,105348,80399,63472,45271,108774,81160,37118,122666,120225
7340:118417,103364,95738,94894,92440,91586,91041,82253,77022,76202
7346:121236,116437,115458,114617,109495,103226,102670,99666,96525,95380
7348:23929,123320,123310,122920,122876,122873,122841,122822,122802,122789
7351:17,302,654,76,616,58,8,866,84,29
7356:121907,121630,117994,117804,115938,115363,109041,106269,105660,105198
7366:100333,121331,119173,118400,116663,116340,114781,113827,113320,112525
7367:33388,117391,114101,113879,112580,107751,105737,103522,102785,102298
7383:120907,119920,119019,113601,112860,104226,103617,100169,99170,98669
7397:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7410:112325,100690,97769,95021,86648,79627,76722,70971,58669,46074
7414:107206,113641,60783,17743,10657,93098,92521,71781,111458,100507
7419:110844,110250,107554,101846,93207,81258,80871,78781,74894,67480
7429:17,302,654,76,616,58,8,866,84,29
7433:118038,116653,114299,109853,109039,91447,85678,77924,74930,71109
7444:119407,106508,105594,101382,100314,98373,94692,93981,85931,82872
7451:121818,121555,116683,107696,106372,105245,102397,97482,93408,92462
7461:121223,120743,119212,118525,116043,114485,114380,111695,110552,107461
7466:121738,121596,121551,121258,121164,120705,120507,120340,120134,120044
7467:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
7488:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7489:41064,98736,68947,39860,85656,83977,77905,50463,58835,7612
7517:58738,45641,40483,216,64973,22713,7478,186,11408,40356
7518:106624,97541,84560,63779,43607,35644,47023,25937,121692,121331
7519:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7527:115530,112229,112044,103752,98258,96047,89957,86638,79204,76063
7542:119478,117992,109572,106817,106288,105316,102212,99581,94611,86615
7555:117659,116662,103272,93182,90038,81074,73619,72027,47388,39066
7556:67880,47738,117966,69013,29421,13442,103730,23050,71189,20008
7558:113479,110251,95884,78379,67899,66813,66394,49413,44868,39286
7563:122920,122313,119448,115458,115407,115299,114617,111848,111692,110352
7572:15007,118525,110552,107461,99502,97487,80157,59307,52216,46918
7586:118525,110552,107461,99502,97487,80157,59307,52216,46918,39764
7590:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7603:120561,111281,104028,101900,99881,85669,73563,67315,66388,60433
7605:120561,114299,113462,112537,111281,109723,105348,101900,101412,101238
7607:30188,44115,85739,72631,70916,68176,56669,107603,13511,121258
7608:121345,121331,121286,120457,119173,118400,116714,116663,116340,115407
7612:123320,123304,123256,123207,123134,123124,122920,122913,122854,122829
7617:46650,37236,2641,755,1119,654,17
7637:121331,119173,118400,116663,116340,114960,114781,113827,113320,112525
7657:116932,110064,98179,92454,91404,87902,75298,65432,61594,58996
7661:104522,100304,93448,67797,62756,60824,51484,31657,29892,17258
7678:85005,123071,121719,119772,117506,115068,114309,113462,113231,112722
7682:118740,107163,104601,99227,99114,97081,96507,96223,94663,94613
7692:121799,94908,88301,81064,77130,64961,19653,18097,5967,30860
7699:123155,87928,43152,41954,26919,105524,18476,1919,107704,86480
7707:114299,85678,59661,28213,15087,122052,121967,121339,121331,120317
7708:123260,122961,122843,122720,122310,122187,122098,121630,120556,119708
7713:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7734:89664,119663,118706,116866,115640,104388,104045,102954,100528,100214
7741:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
7742:118366,79379,72658,60216,47827,65615,122331,119860,119778,115429
7743:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7751:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7760:71353,64593,36108,15558,68700,119224,117992,113462,109572,105348
7766:102443,93752,118281,43500,58603,123219,123100,123036,122717,122430
7787:123185,122558,120107,118706,112228,96976,95671,84997,80717,71472
7813:121345,120561,116551,116410,116058,115799,115751,114299,112631,112615
7818:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7823:122145,120773,120255,112888,110223,101676,75419,68625,62918,53955
7825:123260,123020,122961,122617,119689,119478,118864,116835,116551,112615
7833:123262,123220,123184,123170,123134,123087,123083,123049,122989,122761
7841:113462,105348,80399,63472,45271,114299,85678,59661,28213,15087
7844:104776,102717,99471,95881,60636,34839,122568,117992,109572,106689
7850:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7863:121331,119173,118400,116814,116663,116340,114781,113827,113462,113320
7869:123306,122323,122064,122009,121609,121601,121430,121320,121277,120884
7888:114299,85678,59661,28213,15087,122920,105267,104161,79032,23660
7889:123339,122011,118923,107071,105339,100894,98585,96830,94480,93366
7894:123071,121719,121331,119772,119173,118400,117506,116663,116340,115068
7903:122859,118948,118349,114845,114695,112092,111921,95046,94225,88730
7915:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7921:122371,121688,118834,115469,113158,112435,109971,103235,100689,100064
7945:118525,110552,107461,99502,97487,80157,59307,52216,46918,39764
7946:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
7949:97943,52535,121331,119173,118400,116663,116340,114781,113827,113320
7951:114299,85678,59661,28213,15087,100333,67315,121331,119173,118400
7958:17,302,654,76,616,58,8,866,84,29
7962:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
7964:116164,47501,81531,49654,46414,42978,20055,16929,65558,54300
7967:114582,112363,111988,111864,99985,98797,93358,90162,87426,80155
7969:121331,119173,118400,117791,116663,116340,115407,114781,113827,113320
7975:114736,112114,110958,107647,82876,80115,79047,78519,73175,64827
7976:107349,93806,76001,56884,26279,46610,42330,122874,119970,118836
7977:123315,123220,123209,123170,122885,122868,122791,122710,122458,122336
7981:65033,68239,68179,2762,45315,39446,99302,39267,22713,32261
7990:123260,122961,121505,119689,118864,118706,116835,114299,111781,110010
8002:121985,118222,114579,113462,112025,107574,106328,105584,105348,104135
8008:17,302,654,76,616,58,8,866,84,29
8009:78511,61487,45205,3069,122248,122089,121814,120620,120598,119510
8023:123185,122558,120107,112228,107577,96976,95671,80717,71472,59359
8032:97097,95360,82898,123260,122961,122338,120446,119825,119689,118864
8036:121560,120963,120738,119839,118690,118525,114599,112992,110844,110830
8054:123260,122961,122106,121873,121236,120723,119689,118864,116835,114292
8065:115458,114617,109495,103226,102670,99666,96525,95380,92789,89474
8068:94612,74198,18380,18327,115093,58849,54757,47867,18168,67430
8069:118424,112198,105251,65293,50611,21937,11805,111848,107207,104113
8081:113462,105348,80399,63472,45271,90894,90173,51907,108774,119573
8090:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
8097:17968,84526,59697,59470,58746,50444,46051,41755,40438,18780
8103:80047,41878,25751,90464,71679,63686,41180,18937,65416,81609
8104:17,302,654,76,616,58,8,866,84,29
8130:112229,112044,96047,79204,76063,67027,66686,41229,31020,15875
8134:105057,57519,122154,114481,111810,106223,104067,92398,84017,75498
